2023/05/09 08:21:05 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:21:06 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:21:07 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:21:07 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:21:07 [error] 7396#7396: *486 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:29:41 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:29:42 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:30:13 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:30:13 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:30:14 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:30:14 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:30:15 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:30:15 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
2023/05/09 08:30:18 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET / HTTP/2.0", upstream: "http://172.26.0.7:5000/", host: "linebot.jobar.shop", referrer: "http://140.113.193.103:81/"
2023/05/09 08:30:19 [error] 7396#7396: *574 connect() failed (111: Connection refused) while connecting to upstream, client: 140.113.193.112, server: linebot.jobar.shop, request: "GET /favicon.ico HTTP/2.0", upstream: "http://172.26.0.7:5000/favicon.ico", host: "linebot.jobar.shop", referrer: "https://linebot.jobar.shop/"
